employee_id,name,store_id,role,shift,orders_handled,primary_metric,average_value,performance_score
emp_00638,Bianca Thomas,store_041,picker,midday,1,items_per_hour,52.94,66.17
emp_01515,Taylor Davis,store_045,picker,evening,1,items_per_hour,52.94,66.17
emp_04191,Bianca Johnson,store_031,picker,evening,5,items_per_hour,52.9,66.12
emp_04259,Ethan Carter,store_039,stager,midday,12,minutes_per_order,10.17,66.1
emp_02010,Sam Singh,store_043,picker,morning,4,items_per_hour,52.88,66.1
emp_01441,Noah Smith,store_047,stager,midday,23,minutes_per_order,10.17,66.1
emp_02409,Amara Gupta,store_028,stager,midday,18,minutes_per_order,10.17,66.1
emp_02171,Priya Robinson,store_022,stager,morning,6,minutes_per_order,10.17,66.1
emp_01862,Andre Lee,store_040,stager,morning,12,minutes_per_order,10.17,66.1
emp_01272,Noah Wilson,store_038,stager,midday,12,minutes_per_order,10.17,66.1
emp_01669,Kai Anderson,store_038,stager,morning,12,minutes_per_order,10.17,66.1
emp_01228,Elena Gupta,store_029,stager,evening,6,minutes_per_order,10.17,66.1
emp_02752,Ethan Gupta,store_042,picker,evening,5,items_per_hour,52.87,66.09
emp_02155,Ben Anderson,store_025,stager,midday,21,minutes_per_order,10.19,66.03
emp_02972,Daniel Williams,store_023,stager,morning,15,minutes_per_order,10.2,66.0
emp_02223,Sam Garcia,store_045,stager,evening,10,minutes_per_order,10.2,66.0
emp_01012,Isaiah Baker,store_041,stager,morning,5,minutes_per_order,10.2,66.0
emp_00514,Bianca Wilson,store_046,dispenser,evening,14,minutes_per_order,10.21,65.97
emp_01093,Anika Kim,store_010,stager,evening,14,minutes_per_order,10.21,65.97
emp_01429,Fatima Patel,store_035,picker,midday,6,items_per_hour,52.77,65.96
emp_02504,Zoe Brooks,store_027,picker,morning,3,items_per_hour,52.76,65.95
emp_03074,Ben Williams,store_018,dispenser,evening,9,minutes_per_order,10.22,65.93
emp_01181,Chloe Anderson,store_019,stager,midday,9,minutes_per_order,10.22,65.93
emp_01394,Alex Smith,store_030,picker,morning,3,items_per_hour,52.73,65.91
emp_02615,Anika Harris,store_011,stager,morning,17,minutes_per_order,10.24,65.87
emp_04664,Layla Baker,store_026,stager,evening,21,minutes_per_order,10.24,65.87
emp_00273,Alex Williams,store_011,stager,morning,12,minutes_per_order,10.25,65.83
emp_03480,Ethan Johnson,store_026,stager,morning,12,minutes_per_order,10.25,65.83
emp_02160,Chloe Diaz,store_009,dispenser,evening,8,minutes_per_order,10.25,65.83
emp_04902,Amara Smith,store_010,stager,midday,4,minutes_per_order,10.25,65.83
emp_02877,Ben Carter,store_034,picker,midday,4,items_per_hour,52.64,65.8
emp_02963,Olivia Singh,store_042,picker,evening,4,items_per_hour,52.63,65.79
emp_02840,Priya Kim,store_022,stager,morning,11,minutes_per_order,10.27,65.77
emp_02366,Elena Martinez,store_019,stager,evening,11,minutes_per_order,10.27,65.77
emp_02292,Olivia Young,store_014,dispenser,midday,11,minutes_per_order,10.27,65.77
emp_03660,Deja Jones,store_021,stager,morning,14,minutes_per_order,10.29,65.7
emp_02637,Maya Martinez,store_033,stager,midday,7,minutes_per_order,10.29,65.7
emp_03096,Jalen Davis,store_005,picker,evening,2,items_per_hour,52.55,65.69
emp_04546,Anika Williams,store_006,stager,morning,10,minutes_per_order,10.3,65.67
emp_03495,Aisha Nguyen,store_049,stager,midday,10,minutes_per_order,10.3,65.67
emp_04697,Deja Baker,store_004,stager,morning,10,minutes_per_order,10.3,65.67
emp_04274,Jordan Kim,store_009,stager,evening,10,minutes_per_order,10.3,65.67
emp_02717,Ben Harris,store_012,picker,midday,6,items_per_hour,52.54,65.67
emp_01178,Sam Williams,store_046,picker,evening,1,items_per_hour,52.5,65.62
emp_02535,Priya Miller,store_037,picker,evening,1,items_per_hour,52.5,65.62
emp_00094,Carlos Robinson,store_036,picker,midday,2,items_per_hour,52.5,65.62
emp_03875,Ben Harris,store_023,picker,midday,6,items_per_hour,52.48,65.6
emp_03072,Sarah Harris,store_012,picker,evening,6,items_per_hour,52.48,65.6
emp_04820,Liam Kim,store_019,stager,midday,9,minutes_per_order,10.33,65.57
emp_00032,Priya Carter,store_038,stager,morning,9,minutes_per_order,10.33,65.57
emp_00297,Ravi Harris,store_003,stager,midday,9,minutes_per_order,10.33,65.57
emp_00678,Chloe Nguyen,store_040,stager,evening,9,minutes_per_order,10.33,65.57
emp_00786,Ravi Diaz,store_025,dispenser,evening,3,minutes_per_order,10.33,65.57
emp_01020,Amara Young,store_031,stager,midday,6,minutes_per_order,10.33,65.57
emp_00233,Ravi Patel,store_031,stager,morning,12,minutes_per_order,10.33,65.57
emp_04680,Taylor Thomas,store_036,picker,evening,2,items_per_hour,52.41,65.51
emp_04565,Hannah Walker,store_006,picker,evening,3,items_per_hour,52.4,65.5
emp_02872,Hannah Nguyen,store_037,picker,midday,4,items_per_hour,52.38,65.48
emp_04097,Sarah Diaz,store_024,picker,morning,7,items_per_hour,52.38,65.48
emp_02736,Zoe Williams,store_010,stager,midday,11,minutes_per_order,10.36,65.47
emp_03902,Andre Smith,store_009,stager,evening,11,minutes_per_order,10.36,65.47
emp_04252,Ethan Harris,store_031,stager,morning,8,minutes_per_order,10.38,65.4
emp_03898,Jalen Jones,store_029,stager,evening,13,minutes_per_order,10.38,65.4
emp_01554,Sarah Shah,store_011,stager,midday,18,minutes_per_order,10.39,65.37
emp_01148,Priya Kim,store_032,stager,evening,15,minutes_per_order,10.4,65.33
emp_01365,Anika Carter,store_025,stager,morning,20,minutes_per_order,10.4,65.33
emp_04276,Aarav Gupta,store_045,stager,midday,5,minutes_per_order,10.4,65.33
emp_00367,Isaiah Miller,store_001,picker,midday,4,items_per_hour,52.25,65.31
emp_00198,Ben Diaz,store_006,picker,midday,4,items_per_hour,52.25,65.31
emp_03357,Zoe Harris,store_029,stager,evening,12,minutes_per_order,10.42,65.27
emp_04295,Zoe Smith,store_042,picker,evening,4,items_per_hour,52.21,65.26
emp_02791,Layla Diaz,store_012,picker,evening,2,items_per_hour,52.2,65.25
emp_04549,Olivia Davis,store_028,stager,morning,14,minutes_per_order,10.43,65.23
emp_01734,Bianca Martinez,store_041,picker,evening,1,items_per_hour,52.17,65.21
emp_00103,Fatima Garcia,store_019,stager,evening,9,minutes_per_order,10.44,65.2
emp_04958,Aisha Anderson,store_050,stager,evening,9,minutes_per_order,10.44,65.2
emp_04109,Noah Kim,store_038,stager,morning,9,minutes_per_order,10.44,65.2
emp_00593,Olivia Lee,store_007,stager,midday,9,minutes_per_order,10.44,65.2
emp_03755,Mia Johnson,store_028,picker,midday,3,items_per_hour,52.13,65.16
emp_01782,Taylor Shah,store_029,stager,evening,13,minutes_per_order,10.46,65.13
emp_03153,Layla Diaz,store_025,stager,midday,13,minutes_per_order,10.46,65.13
emp_04755,Liam Williams,store_014,picker,morning,7,items_per_hour,52.09,65.11
emp_03575,Liam Robinson,store_017,stager,morning,17,minutes_per_order,10.47,65.1
emp_02578,Kai Williams,store_039,stager,evening,17,minutes_per_order,10.47,65.1
emp_03582,Deja Davis,store_002,picker,morning,4,items_per_hour,52.08,65.1
emp_04835,Liam Robinson,store_017,stager,morning,21,minutes_per_order,10.48,65.07
emp_02812,Chloe Williams,store_028,picker,morning,7,items_per_hour,52.03,65.04
emp_03639,Jalen Wilson,store_042,picker,morning,2,items_per_hour,52.03,65.04
emp_00170,Aisha Baker,store_020,picker,midday,6,items_per_hour,52.03,65.04
emp_04127,Isaiah Thomas,store_024,picker,midday,6,items_per_hour,52.02,65.03
emp_04506,Olivia Brown,store_012,stager,midday,18,minutes_per_order,10.5,65.0
emp_01348,Layla Walker,store_031,stager,evening,10,minutes_per_order,10.5,65.0
emp_02611,Jordan Brown,store_037,dispenser,midday,10,minutes_per_order,10.5,65.0
emp_01161,Grace Garcia,store_048,stager,evening,4,minutes_per_order,10.5,65.0
emp_04734,Jordan Brown,store_047,stager,midday,14,minutes_per_order,10.5,65.0
emp_00954,Anika Diaz,store_034,dispenser,midday,8,minutes_per_order,10.5,65.0
emp_00193,Sofia Smith,store_009,stager,midday,12,minutes_per_order,10.5,65.0
emp_04410,Elena Garcia,store_001,picker,morning,1,items_per_hour,52.0,65.0
emp_01583,Fatima Gupta,store_033,stager,evening,8,minutes_per_order,10.5,65.0
emp_04611,Sam Smith,store_042,picker,evening,2,items_per_hour,52.0,65.0
emp_02031,Sam Singh,store_041,picker,evening,5,items_per_hour,51.97,64.96
emp_02804,Hannah Martinez,store_047,stager,midday,15,minutes_per_order,10.53,64.9
emp_04272,Fatima Smith,store_046,picker,midday,5,items_per_hour,51.89,64.86
emp_00662,Sam Singh,store_044,picker,midday,2,items_per_hour,51.89,64.86
emp_02681,Jalen Garcia,store_044,picker,morning,2,items_per_hour,51.88,64.85
emp_03058,Aarav Johnson,store_003,picker,evening,4,items_per_hour,51.86,64.83
emp_03511,Aarav Garcia,store_003,stager,midday,9,minutes_per_order,10.56,64.8
emp_03880,Deja Brooks,store_046,picker,evening,3,items_per_hour,51.82,64.78
emp_02850,Jordan Gupta,store_044,picker,evening,1,items_per_hour,51.82,64.78
emp_04933,Olivia Martinez,store_008,picker,midday,10,items_per_hour,51.75,64.69
emp_02489,Mia Lee,store_018,picker,morning,3,items_per_hour,51.74,64.68
emp_03167,Fatima Williams,store_001,stager,midday,5,minutes_per_order,10.6,64.67
emp_04624,Olivia Kim,store_045,stager,midday,10,minutes_per_order,10.6,64.67
emp_04281,Noah Lopez,store_045,stager,midday,5,minutes_per_order,10.6,64.67
emp_00279,Grace Lee,store_009,stager,morning,5,minutes_per_order,10.6,64.67
emp_02241,Liam Brown,store_013,stager,evening,5,minutes_per_order,10.6,64.67
emp_02407,Isaiah Wilson,store_019,stager,morning,5,minutes_per_order,10.6,64.67
emp_00325,Sam Smith,store_040,picker,evening,1,items_per_hour,51.72,64.65
emp_04770,Andre Brown,store_021,picker,evening,5,items_per_hour,51.71,64.64
emp_03339,Kai Kim,store_043,picker,morning,6,items_per_hour,51.69,64.61
emp_03973,Taylor Martinez,store_033,stager,morning,8,minutes_per_order,10.62,64.6
emp_03130,Maya Wilson,store_038,stager,morning,13,minutes_per_order,10.62,64.6
emp_04545,Fatima Diaz,store_028,stager,evening,13,minutes_per_order,10.62,64.6
emp_03037,Anika Wilson,store_044,picker,evening,4,items_per_hour,51.66,64.57
emp_02484,Isaiah Miller,store_015,picker,midday,5,items_per_hour,51.66,64.57
emp_02721,Amara Brooks,store_014,picker,midday,7,items_per_hour,51.64,64.55
emp_03857,Maya Diaz,store_035,picker,evening,5,items_per_hour,51.64,64.55
emp_00782,Sofia Davis,store_006,picker,midday,6,items_per_hour,51.63,64.54
emp_02507,Deja Miller,store_046,picker,morning,6,items_per_hour,51.63,64.54
emp_02876,Kai Carter,store_032,stager,evening,11,minutes_per_order,10.64,64.53
emp_02886,Isaiah Robinson,store_020,picker,evening,8,items_per_hour,51.6,64.5
emp_01723,Aarav Lee,store_037,picker,midday,5,items_per_hour,51.55,64.44
emp_01522,Olivia Williams,store_033,stager,morning,9,minutes_per_order,10.67,64.43
emp_03450,Aisha Singh,store_040,stager,morning,6,minutes_per_order,10.67,64.43
emp_03764,Ravi Nguyen,store_025,stager,morning,19,minutes_per_order,10.68,64.4
emp_02701,Alex Chen,store_011,picker,midday,2,items_per_hour,51.5,64.38
emp_00488,Elena Carter,store_015,picker,evening,3,items_per_hour,51.47,64.34
emp_03643,Mia Lopez,store_015,picker,evening,4,items_per_hour,51.47,64.34
emp_03185,Anika Shah,store_010,stager,evening,10,minutes_per_order,10.7,64.33
emp_00408,Ravi Harris,store_007,picker,morning,4,items_per_hour,51.45,64.31
emp_03209,Aisha Singh,store_013,stager,evening,7,minutes_per_order,10.71,64.3
emp_00123,Taylor Garcia,store_050,dispenser,morning,7,minutes_per_order,10.71,64.3
emp_03164,Liam Wilson,store_046,picker,morning,2,items_per_hour,51.43,64.29
emp_04689,Elena Brooks,store_031,picker,midday,1,items_per_hour,51.43,64.29
emp_04825,Olivia Brooks,store_047,stager,morning,18,minutes_per_order,10.72,64.27
emp_02822,Kai Chen,store_017,picker,evening,6,items_per_hour,51.41,64.26
emp_01071,Zoe Harris,store_038,stager,morning,11,minutes_per_order,10.73,64.23
emp_02294,Ethan Diaz,store_009,stager,morning,11,minutes_per_order,10.73,64.23
emp_03224,Jalen Johnson,store_039,picker,midday,4,items_per_hour,51.37,64.21
emp_04431,Noah Chen,store_034,picker,morning,2,items_per_hour,51.34,64.18
emp_04129,Layla Smith,store_038,stager,morning,16,minutes_per_order,10.75,64.17
emp_00372,Amara Robinson,store_025,stager,morning,12,minutes_per_order,10.75,64.17
emp_02716,Zoe Young,store_050,stager,morning,8,minutes_per_order,10.75,64.17
emp_00755,Hannah Johnson,store_029,stager,morning,12,minutes_per_order,10.75,64.17
emp_00838,Ravi Baker,store_029,stager,morning,8,minutes_per_order,10.75,64.17
emp_03550,Isaiah Lee,store_018,picker,morning,5,items_per_hour,51.29,64.11
emp_04806,Liam Kim,store_002,picker,evening,2,items_per_hour,51.28,64.1
emp_03394,Olivia Kim,store_010,stager,evening,9,minutes_per_order,10.78,64.07
emp_01898,Daniel Gupta,store_032,picker,midday,1,items_per_hour,51.25,64.06
emp_01643,Chloe Thomas,store_046,picker,evening,3,items_per_hour,51.24,64.05
emp_02203,Kai Smith,store_017,stager,midday,28,minutes_per_order,10.79,64.03
emp_03004,Deja Garcia,store_002,picker,evening,4,items_per_hour,51.22,64.03
emp_02913,Jalen Kim,store_029,stager,morning,15,minutes_per_order,10.8,64.0
emp_03770,Alex Nguyen,store_038,stager,morning,5,minutes_per_order,10.8,64.0
emp_00857,Andre Miller,store_010,stager,evening,10,minutes_per_order,10.8,64.0
emp_01980,Maya Martinez,store_046,picker,morning,4,items_per_hour,51.2,64.0
emp_02166,Grace Chen,store_041,picker,midday,2,items_per_hour,51.19,63.99
emp_01548,Ben Kim,store_026,picker,midday,1,items_per_hour,51.18,63.98
emp_02618,Isaiah Nguyen,store_044,picker,evening,3,items_per_hour,51.17,63.96
emp_00406,Olivia Brooks,store_031,picker,morning,5,items_per_hour,51.15,63.94
emp_03858,Olivia Brown,store_029,stager,evening,12,minutes_per_order,10.83,63.9
emp_02474,Deja Young,store_041,dispenser,evening,6,minutes_per_order,10.83,63.9
emp_02939,Kai Kim,store_031,stager,morning,6,minutes_per_order,10.83,63.9
emp_04515,Bianca Carter,store_045,picker,midday,2,items_per_hour,51.09,63.86
emp_01811,Hannah Brown,store_025,stager,morning,20,minutes_per_order,10.85,63.83
emp_01213,Jordan Williams,store_031,picker,morning,5,items_per_hour,51.05,63.81
emp_03256,Mia Shah,store_012,picker,morning,4,items_per_hour,51.04,63.8
emp_03235,Chloe Singh,store_049,stager,evening,7,minutes_per_order,10.86,63.8
emp_01218,Sam Thomas,store_021,stager,evening,21,minutes_per_order,10.86,63.8
emp_04418,Layla Davis,store_032,stager,morning,14,minutes_per_order,10.86,63.8
emp_04494,Mia Harris,store_031,dispenser,evening,7,minutes_per_order,10.86,63.8
emp_00582,Ethan Thomas,store_001,picker,morning,3,items_per_hour,51.03,63.79
emp_04383,Maya Thomas,store_020,picker,morning,8,items_per_hour,50.98,63.73
emp_01133,Ethan Harris,store_021,stager,midday,17,minutes_per_order,10.88,63.73
emp_03104,Deja Smith,store_011,picker,morning,4,items_per_hour,50.98,63.73
emp_01593,Anika Lopez,store_047,stager,morning,18,minutes_per_order,10.89,63.7
emp_03573,Jalen Anderson,store_009,stager,morning,9,minutes_per_order,10.89,63.7
emp_03788,Taylor Thomas,store_011,stager,midday,9,minutes_per_order,10.89,63.7
emp_03627,Bianca Miller,store_038,stager,morning,9,minutes_per_order,10.89,63.7
emp_01820,Andre Nguyen,store_028,stager,morning,9,minutes_per_order,10.89,63.7
emp_00997,Chloe Lopez,store_048,stager,evening,10,minutes_per_order,10.9,63.67
emp_00805,Alex Davis,store_005,picker,morning,5,items_per_hour,50.93,63.66
emp_03697,Aarav Martinez,store_040,stager,evening,11,minutes_per_order,10.91,63.63
emp_04386,Aisha Thomas,store_004,stager,morning,11,minutes_per_order,10.91,63.63
emp_02022,Ravi Martinez,store_048,stager,midday,11,minutes_per_order,10.91,63.63
emp_02060,Sarah Shah,store_011,stager,morning,11,minutes_per_order,10.91,63.63
emp_03935,Ben Nguyen,store_035,picker,morning,6,items_per_hour,50.89,63.61
emp_02327,Andre Anderson,store_010,stager,evening,12,minutes_per_order,10.92,63.6
emp_04495,Chloe Nguyen,store_018,picker,morning,6,items_per_hour,50.86,63.58
emp_02087,Isaiah Miller,store_026,stager,evening,16,minutes_per_order,10.94,63.53
emp_02393,Hannah Davis,store_020,picker,evening,8,items_per_hour,50.81,63.51
emp_04853,Anika Smith,store_044,picker,midday,4,items_per_hour,50.8,63.5
emp_03348,Aisha Robinson,store_017,stager,evening,24,minutes_per_order,10.96,63.47
emp_03931,Bianca Miller,store_046,picker,morning,7,items_per_hour,50.73,63.41
emp_00027,Isaiah Gupta,store_017,picker,evening,6,items_per_hour,50.71,63.39
emp_00734,Hannah Brooks,store_002,picker,midday,4,items_per_hour,50.71,63.39
emp_03440,Zoe Patel,store_013,picker,morning,4,items_per_hour,50.7,63.38
emp_01942,Sofia Garcia,store_015,picker,midday,7,items_per_hour,50.69,63.36
emp_01781,Priya Brown,store_041,picker,morning,5,items_per_hour,50.68,63.35
emp_00744,Liam Jones,store_035,picker,evening,6,items_per_hour,50.67,63.34
emp_02563,Kai Nguyen,store_010,stager,morning,8,minutes_per_order,11.0,63.33
emp_02075,Chloe Martinez,store_017,stager,midday,19,minutes_per_order,11.0,63.33
emp_01014,Jalen Davis,store_004,stager,midday,10,minutes_per_order,11.0,63.33
emp_00758,Anika Jones,store_050,stager,evening,5,minutes_per_order,11.0,63.33
emp_04771,Layla Brooks,store_050,stager,morning,8,minutes_per_order,11.0,63.33
emp_03306,Ben Davis,store_026,stager,morning,12,minutes_per_order,11.0,63.33
emp_04085,Deja Lopez,store_040,stager,evening,6,minutes_per_order,11.0,63.33
emp_03019,Anika Lee,store_049,stager,midday,4,minutes_per_order,11.0,63.33
emp_02967,Carlos Anderson,store_038,stager,evening,8,minutes_per_order,11.0,63.33
emp_04881,Amara Thomas,store_042,picker,morning,3,items_per_hour,50.64,63.3
emp_04184,Maya Jones,store_026,picker,midday,3,items_per_hour,50.6,63.25
emp_04842,Priya Miller,store_002,picker,evening,5,items_per_hour,50.49,63.11
emp_01436,Priya Thomas,store_033,stager,morning,15,minutes_per_order,11.07,63.1
emp_03379,Fatima Singh,store_010,stager,evening,12,minutes_per_order,11.08,63.07
emp_00548,Sarah Baker,store_032,stager,morning,12,minutes_per_order,11.08,63.07
emp_03804,Isaiah Shah,store_033,stager,morning,11,minutes_per_order,11.09,63.03
emp_00670,Aarav Miller,store_047,stager,evening,22,minutes_per_order,11.09,63.03
emp_01680,Olivia Brown,store_042,picker,midday,4,items_per_hour,50.38,62.98
emp_01582,Aarav Young,store_011,stager,evening,9,minutes_per_order,11.11,62.97
emp_00378,Taylor Smith,store_045,stager,midday,8,minutes_per_order,11.12,62.93
emp_01551,Ben Lee,store_024,picker,evening,5,items_per_hour,50.34,62.93
emp_01376,Ethan Lopez,store_015,stager,morning,7,minutes_per_order,11.14,62.87
emp_02065,Daniel Diaz,store_033,stager,midday,7,minutes_per_order,11.14,62.87
emp_01428,Layla Harris,store_002,picker,morning,2,items_per_hour,50.28,62.85
emp_02099,Deja Lopez,store_036,picker,morning,5,items_per_hour,50.24,62.8
emp_04342,Jalen Martinez,store_014,picker,evening,6,items_per_hour,50.22,62.78
emp_03589,Jordan Lopez,store_047,stager,morning,24,minutes_per_order,11.17,62.77
emp_03793,Aarav Lopez,store_004,stager,morning,11,minutes_per_order,11.18,62.73
emp_01562,Chloe Diaz,store_040,picker,morning,3,items_per_hour,50.18,62.72
emp_01167,Daniel Singh,store_046,picker,midday,5,items_per_hour,50.16,62.7
emp_00637,Deja Martinez,store_046,picker,evening,4,items_per_hour,50.16,62.7
emp_02156,Andre Brown,store_006,picker,midday,3,items_per_hour,50.14,62.68
emp_03595,Jalen Lopez,store_029,picker,midday,4,items_per_hour,50.14,62.68
emp_01994,Isaiah Brooks,store_033,stager,evening,10,minutes_per_order,11.2,62.67
emp_02427,Bianca Kim,store_050,stager,midday,5,minutes_per_order,11.2,62.67
emp_00523,Ben Smith,store_014,picker,morning,6,items_per_hour,50.1,62.62
emp_02718,Zoe Anderson,store_036,picker,morning,5,items_per_hour,50.09,62.61
emp_00497,Ravi Walker,store_005,picker,morning,5,items_per_hour,50.09,62.61
emp_03375,Sarah Kim,store_025,stager,evening,18,minutes_per_order,11.22,62.6
emp_02348,Noah Lopez,store_014,picker,morning,8,items_per_hour,50.07,62.59
emp_00122,Carlos Wilson,store_033,stager,morning,13,minutes_per_order,11.23,62.57
emp_01159,Chloe Johnson,store_044,picker,midday,5,items_per_hour,50.03,62.54
emp_02714,Anika Thomas,store_003,stager,evening,8,minutes_per_order,11.25,62.5
emp_04467,Olivia Diaz,store_049,stager,midday,8,minutes_per_order,11.25,62.5
emp_00146,Ravi Baker,store_042,picker,evening,1,items_per_hour,50.0,62.5
emp_04241,Ravi Nguyen,store_024,picker,evening,3,items_per_hour,50.0,62.5
emp_03820,Amara Robinson,store_040,picker,morning,1,items_per_hour,50.0,62.5
emp_01592,Noah Carter,store_021,picker,midday,4,items_per_hour,49.96,62.45
emp_02070,Ravi Kim,store_033,stager,morning,15,minutes_per_order,11.27,62.43
emp_01262,Jordan Martinez,store_014,picker,midday,7,items_per_hour,49.92,62.4
emp_04674,Zoe Nguyen,store_047,stager,midday,18,minutes_per_order,11.28,62.4
emp_03987,Liam Garcia,store_019,stager,midday,7,minutes_per_order,11.29,62.37
emp_04359,Fatima Robinson,store_040,stager,midday,7,minutes_per_order,11.29,62.37
emp_03781,Taylor Diaz,store_015,stager,morning,7,minutes_per_order,11.29,62.37
emp_01663,Anika Carter,store_049,stager,morning,10,minutes_per_order,11.3,62.33
emp_04657,Sam Wilson,store_011,picker,midday,4,items_per_hour,49.86,62.32
emp_03199,Maya Thomas,store_001,picker,evening,3,items_per_hour,49.85,62.31
emp_00479,Elena Smith,store_030,picker,evening,9,items_per_hour,49.81,62.26
emp_04705,Liam Harris,store_034,picker,midday,4,items_per_hour,49.79,62.24
emp_02494,Mia Chen,store_010,stager,midday,9,minutes_per_order,11.33,62.23
emp_03890,Jalen Wilson,store_045,stager,morning,6,minutes_per_order,11.33,62.23
emp_04916,Maya Williams,store_038,stager,midday,6,minutes_per_order,11.33,62.23
emp_03147,Daniel Brown,store_036,picker,evening,6,items_per_hour,49.78,62.22
emp_00542,Priya Brooks,store_013,picker,evening,3,items_per_hour,49.78,62.22
emp_00571,Sofia Gupta,store_043,picker,midday,7,items_per_hour,49.78,62.22
emp_04722,Layla Shah,store_016,picker,evening,6,items_per_hour,49.78,62.22
emp_02593,Aisha Patel,store_012,picker,morning,4,items_per_hour,49.76,62.2
emp_04471,Ben Thomas,store_002,picker,morning,5,items_per_hour,49.74,62.18
emp_01906,Andre Singh,store_033,stager,evening,11,minutes_per_order,11.36,62.13
emp_00913,Zoe Shah,store_050,picker,morning,4,items_per_hour,49.68,62.1
emp_04520,Noah Diaz,store_003,picker,evening,4,items_per_hour,49.67,62.09
emp_04535,Maya Anderson,store_002,picker,evening,7,items_per_hour,49.66,62.07
emp_01647,Aarav Carter,store_010,stager,midday,8,minutes_per_order,11.38,62.07
emp_01514,Ravi Carter,store_019,stager,evening,8,minutes_per_order,11.38,62.07
emp_03654,Maya Thomas,store_049,stager,midday,8,minutes_per_order,11.38,62.07
emp_04984,Bianca Lee,store_015,picker,evening,6,items_per_hour,49.65,62.06
emp_00713,Aarav Nguyen,store_027,picker,evening,7,items_per_hour,49.63,62.04
emp_02678,Anika Brooks,store_049,stager,evening,5,minutes_per_order,11.4,62.0
emp_00558,Bianca Shah,store_030,picker,morning,3,items_per_hour,49.59,61.99
emp_00947,Priya Carter,store_042,picker,morning,2,items_per_hour,49.59,61.99
emp_00087,Anika Gupta,store_031,stager,morning,12,minutes_per_order,11.42,61.93
emp_00619,Bianca Lopez,store_037,picker,evening,3,items_per_hour,49.54,61.92
emp_01812,Maya Patel,store_005,picker,evening,2,items_per_hour,49.54,61.92
emp_04443,Elena Young,store_019,stager,morning,7,minutes_per_order,11.43,61.9
emp_01530,Noah Lopez,store_048,stager,evening,7,minutes_per_order,11.43,61.9
emp_03108,Layla Walker,store_044,picker,midday,7,items_per_hour,49.51,61.89
emp_03073,Hannah Smith,store_005,picker,evening,8,items_per_hour,49.51,61.89
emp_04893,Kai Patel,store_011,stager,midday,16,minutes_per_order,11.44,61.87
emp_02827,Kai Anderson,store_032,picker,evening,4,items_per_hour,49.47,61.84
emp_02958,Liam Diaz,store_018,picker,evening,2,items_per_hour,49.44,61.8
emp_04341,Layla Patel,store_046,picker,midday,3,items_per_hour,49.43,61.79
emp_01950,Maya Nguyen,store_034,picker,evening,2,items_per_hour,49.41,61.76
emp_02707,Amara Shah,store_018,picker,evening,3,items_per_hour,49.41,61.76
emp_03829,Hannah Martinez,store_003,picker,morning,1,items_per_hour,49.41,61.76
emp_03101,Jordan Jones,store_015,picker,morning,4,items_per_hour,49.4,61.75
emp_03843,Hannah Young,store_016,picker,evening,4,items_per_hour,49.38,61.73
emp_03002,Deja Thomas,store_012,picker,midday,2,items_per_hour,49.38,61.73
emp_00290,Alex Baker,store_026,picker,morning,5,items_per_hour,49.37,61.71
emp_04749,Deja Martinez,store_042,picker,midday,3,items_per_hour,49.37,61.71
emp_01818,Elena Williams,store_042,picker,morning,2,items_per_hour,49.36,61.7
emp_03301,Kai Baker,store_030,picker,morning,6,items_per_hour,49.35,61.69
emp_01798,Sofia Johnson,store_019,stager,evening,4,minutes_per_order,11.5,61.67
emp_00221,Deja Williams,store_050,stager,evening,6,minutes_per_order,11.5,61.67
emp_01358,Elena Wilson,store_049,stager,evening,8,minutes_per_order,11.5,61.67
emp_04531,Fatima Walker,store_045,stager,morning,8,minutes_per_order,11.5,61.67
emp_04726,Ben Harris,store_031,stager,midday,6,minutes_per_order,11.5,61.67
emp_01580,Taylor Brooks,store_044,picker,morning,4,items_per_hour,49.33,61.66
emp_02444,Maya Walker,store_002,picker,evening,4,items_per_hour,49.33,61.66
emp_04202,Andre Patel,store_022,picker,midday,6,items_per_hour,49.28,61.6
emp_03119,Ethan Gupta,store_005,picker,evening,3,items_per_hour,49.27,61.59
emp_02370,Ravi Thomas,store_036,picker,midday,3,items_per_hour,49.21,61.51
emp_00058,Priya Williams,store_047,dispenser,evening,20,minutes_per_order,11.55,61.5
emp_04192,Chloe Chen,store_009,picker,morning,5,items_per_hour,49.2,61.5
emp_01080,Aisha Wilson,store_033,stager,midday,16,minutes_per_order,11.56,61.47
emp_01342,Chloe Baker,store_038,stager,morning,9,minutes_per_order,11.56,61.47
emp_04397,Ethan Johnson,store_004,stager,evening,9,minutes_per_order,11.56,61.47
emp_03794,Taylor Williams,store_038,stager,evening,9,minutes_per_order,11.56,61.47
emp_02899,Elena Singh,store_019,picker,midday,4,items_per_hour,49.17,61.46
emp_00966,Hannah Thomas,store_023,picker,morning,3,items_per_hour,49.16,61.45
emp_00284,Jalen Lopez,store_023,picker,evening,7,items_per_hour,49.13,61.41
emp_01100,Zoe Davis,store_038,stager,evening,12,minutes_per_order,11.58,61.4
emp_01179,Isaiah Gupta,store_008,picker,evening,8,items_per_hour,49.11,61.39
emp_01673,Liam Davis,store_045,picker,morning,1,items_per_hour,49.09,61.36
emp_01431,Carlos Brooks,store_013,picker,morning,1,items_per_hour,49.09,61.36
emp_03631,Elena Walker,store_001,picker,morning,3,items_per_hour,49.05,61.31
