employee_id,store_id,name,role,shift,hire_date,skill_factor
emp_02533,store_018,Mia Garcia,picker,midday,2022-03-28,1.008
emp_02534,store_003,Aarav Carter,picker,morning,2023-05-07,0.895
emp_02535,store_037,Priya Miller,picker,evening,2022-06-07,1.101
emp_02536,store_014,Andre Chen,picker,morning,2022-06-28,0.684
emp_02537,store_047,Daniel Shah,picker,midday,2021-08-22,1.165
emp_02538,store_006,Layla Patel,stager,evening,2023-02-02,1.073
emp_02539,store_031,Layla Robinson,dispenser,evening,2022-10-31,0.99
emp_02540,store_034,Zoe Shah,picker,midday,2025-07-10,1.204
emp_02541,store_039,Priya Lopez,dispenser,midday,2022-11-04,1.009
emp_02542,store_033,Noah Baker,picker,evening,2022-09-08,1.294
emp_02543,store_017,Fatima Young,picker,morning,2023-08-09,1.068
emp_02544,store_010,Taylor Johnson,dispenser,midday,2025-03-01,1.091
emp_02545,store_026,Daniel Patel,picker,midday,2024-09-19,0.968
emp_02546,store_005,Amara Kim,dispenser,midday,2025-07-28,1.057
emp_02547,store_028,Maya Brown,picker,midday,2022-04-28,0.961
emp_02548,store_032,Sofia Jones,dispenser,evening,2022-03-15,1.007
emp_02549,store_026,Daniel Harris,picker,morning,2024-05-09,1.011
emp_02550,store_021,Anika Brown,stager,morning,2021-06-18,1.119
emp_02551,store_048,Anika Walker,picker,evening,2024-08-20,0.82
emp_02552,store_010,Aarav Lopez,dispenser,morning,2021-03-08,0.953
emp_02553,store_009,Liam Shah,picker,evening,2021-06-29,1.134
emp_02554,store_003,Jordan Harris,picker,morning,2021-03-21,0.799
emp_02555,store_038,Elena Walker,picker,morning,2023-03-12,1.003
emp_02556,store_032,Jalen Patel,picker,evening,2021-05-27,1.001
emp_02557,store_040,Hannah Chen,picker,evening,2025-05-09,1.2
emp_02558,store_045,Sofia Patel,picker,morning,2024-11-12,1.087
emp_02559,store_019,Sarah Walker,picker,midday,2023-01-05,1.142
emp_02560,store_033,Noah Kim,picker,morning,2025-06-15,0.81
emp_02561,store_020,Chloe Baker,stager,morning,2021-05-01,1.044
emp_02562,store_038,Chloe Brown,dispenser,midday,2021-09-16,1.173
emp_02563,store_010,Kai Nguyen,stager,morning,2025-01-11,0.971
emp_02564,store_031,Bianca Robinson,picker,evening,2024-10-07,1.141
emp_02565,store_036,Sarah Robinson,stager,morning,2023-01-16,0.918
emp_02566,store_011,Liam Brooks,picker,morning,2021-03-06,1.238
emp_02567,store_017,Noah Walker,picker,evening,2022-10-25,1.068
emp_02568,store_029,Kai Smith,picker,evening,2023-05-15,0.835
emp_02569,store_043,Deja Anderson,picker,morning,2022-05-29,1.178
emp_02570,store_027,Layla Carter,picker,morning,2021-10-15,0.895
emp_02571,store_016,Elena Smith,picker,morning,2023-05-06,0.871
emp_02572,store_003,Maya Singh,dispenser,midday,2025-06-27,1.004
emp_02573,store_040,Taylor Davis,picker,morning,2021-10-30,1.184
emp_02574,store_022,Taylor Garcia,stager,evening,2023-03-12,1.003
emp_02575,store_034,Priya Thomas,dispenser,evening,2025-06-27,0.832
emp_02576,store_003,Jalen Miller,picker,midday,2021-04-02,0.857
emp_02577,store_019,Andre Lopez,picker,midday,2023-08-08,0.812
emp_02578,store_039,Kai Williams,stager,evening,2022-04-02,1.124
emp_02579,store_029,Fatima Shah,picker,evening,2022-06-05,1.243
emp_02580,store_026,Zoe Diaz,picker,morning,2022-03-31,0.803
emp_02581,store_029,Andre Walker,picker,midday,2024-01-02,1.05
emp_02582,store_035,Aisha Martinez,dispenser,evening,2025-06-16,1.001
emp_02583,store_050,Amara Lopez,stager,evening,2022-03-14,0.925
emp_02584,store_035,Jalen Thomas,stager,morning,2022-04-26,1.203
emp_02585,store_025,Elena Anderson,stager,evening,2023-05-30,0.905
emp_02586,store_006,Grace Lopez,picker,morning,2021-07-23,1.177
emp_02587,store_009,Jalen Shah,dispenser,midday,2023-05-02,0.988
emp_02588,store_011,Ethan Smith,dispenser,morning,2023-01-11,0.903
emp_02589,store_007,Andre Brooks,stager,morning,2021-09-06,0.865
emp_02590,store_001,Andre Thomas,dispenser,midday,2022-01-02,1.42
emp_02591,store_008,Sam Martinez,stager,morning,2023-09-13,0.901
emp_02592,store_043,Anika Johnson,stager,morning,2022-12-25,1.161
emp_02593,store_012,Aisha Patel,picker,morning,2021-05-10,1.143
emp_02594,store_011,Daniel Martinez,picker,evening,2024-01-01,1.358
emp_02595,store_013,Aisha Harris,picker,midday,2025-06-12,1.201
emp_02596,store_049,Taylor Thomas,picker,midday,2022-03-11,0.897
emp_02597,store_011,Andre Smith,picker,morning,2024-09-07,0.821
emp_02598,store_050,Sam Jones,picker,midday,2024-08-08,0.79
emp_02599,store_024,Aarav Nguyen,picker,midday,2021-02-05,1.17
emp_02600,store_043,Layla Kim,dispenser,evening,2021-01-16,1.046
emp_02601,store_021,Zoe Miller,dispenser,morning,2024-04-29,1.265
emp_02602,store_009,Layla Brown,picker,evening,2025-07-19,1.157
emp_02603,store_003,Priya Gupta,dispenser,morning,2021-08-07,0.922
emp_02604,store_004,Carlos Singh,dispenser,midday,2025-07-29,0.908
emp_02605,store_025,Andre Martinez,dispenser,midday,2021-06-03,0.94
emp_02606,store_032,Jordan Kim,picker,morning,2021-02-23,1.306
emp_02607,store_019,Zoe Patel,picker,evening,2021-07-25,0.923
emp_02608,store_024,Hannah Thomas,picker,midday,2022-10-14,0.686
emp_02609,store_008,Fatima Baker,picker,midday,2022-09-30,1.067
emp_02610,store_049,Anika Walker,stager,evening,2024-01-30,1.279
emp_02611,store_037,Jordan Brown,dispenser,midday,2025-03-21,0.666
emp_02612,store_003,Olivia Brooks,picker,evening,2022-11-14,0.901
emp_02613,store_018,Aarav Brown,stager,midday,2021-03-29,1.046
emp_02614,store_031,Noah Miller,dispenser,morning,2022-06-26,1.054
emp_02615,store_011,Anika Harris,stager,morning,2022-01-15,0.736
emp_02616,store_042,Ben Robinson,dispenser,morning,2023-08-22,0.893
emp_02617,store_014,Taylor Diaz,stager,midday,2021-01-11,1.183
emp_02618,store_044,Isaiah Nguyen,picker,evening,2025-05-09,1.187
emp_02619,store_013,Mia Davis,picker,evening,2022-08-23,1.013
emp_02620,store_023,Olivia Nguyen,picker,midday,2022-07-06,1.169
emp_02621,store_016,Hannah Robinson,stager,evening,2023-10-17,1.193
emp_02622,store_001,Noah Nguyen,dispenser,morning,2025-03-10,0.84
emp_02623,store_017,Bianca Shah,stager,morning,2021-09-29,0.74
emp_02624,store_046,Grace Smith,picker,morning,2025-02-06,0.864
emp_02625,store_005,Bianca Nguyen,stager,morning,2024-08-27,1.075
emp_02626,store_014,Aarav Kim,stager,morning,2022-12-01,1.083
emp_02627,store_014,Bianca Wilson,picker,midday,2022-10-28,1.139
emp_02628,store_027,Zoe Shah,picker,midday,2023-06-28,1.184
emp_02629,store_043,Liam Davis,picker,evening,2024-09-18,0.928
emp_02630,store_016,Isaiah Kim,picker,morning,2022-06-01,0.918
emp_02631,store_001,Amara Smith,picker,midday,2023-12-10,1.152
emp_02632,store_019,Bianca Young,picker,midday,2021-10-16,1.234
emp_02633,store_019,Zoe Brooks,picker,evening,2023-07-20,0.976
emp_02634,store_023,Fatima Lee,picker,morning,2024-11-10,1.012
emp_02635,store_018,Sarah Diaz,dispenser,midday,2021-10-01,1.124
emp_02636,store_002,Sofia Jones,dispenser,morning,2024-02-04,0.971
emp_02637,store_033,Maya Martinez,stager,midday,2024-11-13,1.078
emp_02638,store_007,Zoe Walker,picker,midday,2025-03-09,1.1
emp_02639,store_026,Grace Young,picker,midday,2022-06-01,0.697
emp_02640,store_016,Zoe Chen,stager,evening,2023-10-15,0.864
emp_02641,store_034,Olivia Nguyen,picker,midday,2021-01-03,1.138
emp_02642,store_031,Ben Smith,picker,midday,2025-01-16,0.963
emp_02643,store_049,Elena Robinson,picker,midday,2024-10-03,0.958
emp_02644,store_039,Liam Brown,stager,midday,2023-08-25,0.88
emp_02645,store_040,Layla Johnson,picker,midday,2025-04-04,1.002
emp_02646,store_016,Sofia Diaz,picker,midday,2024-02-26,1.049
emp_02647,store_002,Fatima Kim,stager,morning,2022-02-24,1.271
emp_02648,store_030,Andre Brown,picker,evening,2024-01-29,1.206
emp_02649,store_029,Maya Brown,stager,morning,2022-06-10,1.02
emp_02650,store_001,Olivia Brown,dispenser,midday,2024-08-09,1.109
emp_02651,store_038,Grace Patel,dispenser,morning,2021-07-11,1.055
emp_02652,store_017,Grace Baker,dispenser,midday,2024-11-12,0.956
emp_02653,store_018,Aarav Williams,picker,midday,2025-08-01,0.864
emp_02654,store_014,Layla Brown,dispenser,morning,2023-10-29,0.794
emp_02655,store_038,Liam Johnson,picker,midday,2024-02-14,0.998
emp_02656,store_045,Ben Robinson,picker,evening,2021-02-13,0.999
emp_02657,store_043,Alex Smith,picker,morning,2022-02-06,1.044
emp_02658,store_014,Jalen Lee,picker,morning,2024-09-17,1.083
emp_02659,store_029,Ethan Johnson,picker,evening,2025-03-30,1.053
emp_02660,store_049,Priya Carter,picker,evening,2021-05-10,1.06
emp_02661,store_011,Deja Shah,picker,midday,2021-08-11,1.155
emp_02662,store_006,Ethan Brooks,stager,morning,2023-05-01,1.007
emp_02663,store_007,Zoe Singh,picker,evening,2024-10-18,0.97
emp_02664,store_034,Layla Young,dispenser,midday,2021-11-19,0.908
emp_02665,store_039,Priya Chen,picker,evening,2025-06-16,0.638
emp_02666,store_029,Hannah Patel,picker,morning,2025-02-11,0.837
emp_02667,store_050,Sam Brooks,dispenser,evening,2021-08-25,1.044
emp_02668,store_045,Amara Diaz,picker,evening,2024-12-05,1.126
emp_02669,store_035,Carlos Baker,dispenser,evening,2022-01-04,1.139
emp_02670,store_035,Carlos Diaz,dispenser,morning,2023-11-08,1.119
emp_02671,store_039,Anika Harris,picker,evening,2024-01-06,1.178
emp_02672,store_006,Layla Miller,picker,morning,2025-08-23,1.089
emp_02673,store_012,Carlos Walker,picker,morning,2024-12-02,0.695
emp_02674,store_041,Chloe Patel,picker,midday,2021-05-27,1.018
emp_02675,store_028,Kai Lee,stager,morning,2024-10-27,0.749
emp_02676,store_018,Layla Anderson,dispenser,morning,2025-04-17,0.924
emp_02677,store_001,Aisha Brooks,dispenser,midday,2021-12-04,1.039
emp_02678,store_049,Anika Brooks,stager,evening,2022-01-25,0.758
emp_02679,store_031,Maya Baker,dispenser,evening,2025-03-13,1.228
emp_02680,store_039,Chloe Johnson,picker,midday,2023-02-16,1.162
emp_02681,store_044,Jalen Garcia,picker,morning,2021-06-24,1.198
emp_02682,store_035,Sarah Gupta,dispenser,midday,2023-12-06,0.882
emp_02683,store_050,Taylor Patel,picker,morning,2022-10-06,1.122
emp_02684,store_025,Taylor Kim,picker,midday,2021-02-23,1.243
emp_02685,store_003,Grace Jones,stager,midday,2024-07-27,1.125
emp_02686,store_022,Zoe Garcia,picker,evening,2021-11-04,1.002
emp_02687,store_026,Isaiah Martinez,picker,morning,2022-10-21,1.118
emp_02688,store_024,Maya Gupta,stager,morning,2025-05-27,1.115
emp_02689,store_037,Sarah Baker,picker,midday,2022-03-02,1.245
emp_02690,store_016,Sam Patel,picker,midday,2025-05-30,1.066
emp_02691,store_002,Zoe Chen,dispenser,morning,2021-05-13,1.071
emp_02692,store_004,Amara Brown,picker,midday,2022-06-02,0.611
emp_02693,store_034,Aarav Garcia,picker,evening,2025-02-10,0.816
emp_02694,store_017,Deja Miller,dispenser,midday,2023-10-18,0.933
emp_02695,store_016,Zoe Robinson,picker,morning,2023-03-30,0.804
emp_02696,store_018,Andre Carter,picker,evening,2023-03-31,1.188
emp_02697,store_040,Jordan Kim,stager,midday,2021-11-21,0.971
emp_02698,store_002,Olivia Thomas,picker,evening,2021-09-25,0.808
emp_02699,store_024,Ben Gupta,stager,midday,2021-06-18,1.096
emp_02700,store_030,Mia Gupta,dispenser,evening,2023-03-10,0.86
emp_02701,store_011,Alex Chen,picker,midday,2025-06-04,1.0
emp_02702,store_015,Maya Harris,stager,evening,2024-10-31,0.731
emp_02703,store_012,Aisha Shah,picker,morning,2023-08-21,1.341
emp_02704,store_025,Isaiah Wilson,picker,midday,2023-11-17,0.911
emp_02705,store_037,Aisha Thomas,dispenser,morning,2025-02-05,0.65
emp_02706,store_007,Taylor Martinez,picker,morning,2025-08-28,0.932
emp_02707,store_018,Amara Shah,picker,evening,2022-11-28,1.176
emp_02708,store_003,Amara Wilson,picker,midday,2022-05-05,0.969
emp_02709,store_014,Liam Davis,dispenser,evening,2022-06-12,1.069
emp_02710,store_038,Bianca Jones,picker,evening,2022-03-31,1.263
emp_02711,store_010,Sam Martinez,dispenser,midday,2025-01-17,1.213
emp_02712,store_008,Elena Diaz,picker,evening,2021-07-07,1.135
emp_02713,store_041,Kai Diaz,stager,morning,2023-04-13,0.914
emp_02714,store_003,Anika Thomas,stager,evening,2025-04-09,1.004
emp_02715,store_033,Ben Lee,picker,evening,2023-04-14,1.42
emp_02716,store_050,Zoe Young,stager,morning,2021-01-22,0.882
emp_02717,store_012,Ben Harris,picker,midday,2021-08-18,1.288
emp_02718,store_036,Zoe Anderson,picker,morning,2024-11-10,1.049
emp_02719,store_025,Jalen Williams,picker,evening,2021-09-03,0.878
emp_02720,store_047,Aarav Young,dispenser,evening,2024-10-24,0.858
emp_02721,store_014,Amara Brooks,picker,midday,2024-05-21,0.886
emp_02722,store_005,Zoe Robinson,dispenser,evening,2022-08-11,0.906
emp_02723,store_007,Sarah Harris,picker,morning,2024-04-16,1.024
emp_02724,store_009,Olivia Davis,stager,morning,2025-07-28,1.159
emp_02725,store_047,Chloe Brooks,picker,morning,2023-07-14,1.047
emp_02726,store_018,Olivia Brooks,picker,morning,2022-06-07,1.212
emp_02727,store_003,Zoe Miller,stager,midday,2025-03-11,1.083
emp_02728,store_003,Aisha Thomas,dispenser,midday,2022-05-02,0.896
emp_02729,store_032,Alex Martinez,dispenser,evening,2021-07-16,0.625
emp_02730,store_008,Priya Thomas,stager,morning,2021-03-28,1.181
emp_02731,store_013,Maya Jones,dispenser,midday,2024-05-29,1.313
emp_02732,store_006,Aisha Jones,dispenser,morning,2024-11-03,1.113
emp_02733,store_030,Deja Thomas,picker,morning,2022-06-05,1.103
emp_02734,store_022,Priya Martinez,picker,evening,2022-01-11,0.959
emp_02735,store_028,Priya Thomas,stager,evening,2024-08-12,0.691
emp_02736,store_010,Zoe Williams,stager,midday,2022-08-18,1.028
emp_02737,store_048,Aarav Walker,dispenser,evening,2023-07-06,1.102
emp_02738,store_050,Jordan Diaz,picker,midday,2024-09-28,1.091
emp_02739,store_036,Ethan Diaz,stager,evening,2023-02-06,0.839
emp_02740,store_040,Amara Brown,stager,evening,2023-01-29,0.971
emp_02741,store_029,Taylor Johnson,stager,evening,2024-04-04,1.295
emp_02742,store_046,Jalen Gupta,picker,evening,2022-01-08,1.034
emp_02743,store_002,Daniel Jones,stager,evening,2024-12-17,0.882
emp_02744,store_037,Olivia Thomas,stager,evening,2024-03-18,1.036
emp_02745,store_025,Sam Brooks,dispenser,evening,2022-08-29,0.833
emp_02746,store_010,Maya Nguyen,picker,midday,2024-07-28,0.749
emp_02747,store_037,Aisha Thomas,picker,evening,2022-09-27,0.964
emp_02748,store_037,Elena Chen,stager,morning,2021-08-10,1.065
emp_02749,store_012,Chloe Thomas,dispenser,midday,2023-04-08,1.04
emp_02750,store_037,Amara Kim,stager,evening,2024-12-03,0.894
emp_02751,store_002,Bianca Lee,dispenser,midday,2021-03-04,0.841
emp_02752,store_042,Ethan Gupta,picker,evening,2025-01-23,1.027
emp_02753,store_015,Maya Robinson,picker,morning,2023-12-02,1.044
emp_02754,store_009,Aisha Williams,stager,midday,2025-08-23,1.234
emp_02755,store_001,Bianca Carter,dispenser,evening,2024-03-05,1.324
emp_02756,store_040,Aisha Miller,picker,morning,2023-04-12,0.917
emp_02757,store_038,Isaiah Brooks,stager,evening,2023-02-23,0.913
emp_02758,store_037,Olivia Robinson,picker,morning,2025-08-26,0.975
emp_02759,store_014,Chloe Thomas,picker,morning,2025-07-12,0.833
emp_02760,store_034,Layla Thomas,picker,morning,2022-05-31,1.019
emp_02761,store_013,Jordan Wilson,dispenser,evening,2022-07-11,0.927
emp_02762,store_041,Aisha Williams,dispenser,morning,2023-09-07,1.054
emp_02763,store_049,Priya Patel,picker,midday,2023-03-09,1.313
emp_02764,store_005,Bianca Williams,dispenser,midday,2023-10-29,1.013
emp_02765,store_013,Layla Williams,picker,morning,2021-04-09,0.856
emp_02766,store_005,Amara Patel,picker,evening,2022-07-26,0.744
emp_02767,store_006,Kai Baker,picker,midday,2023-04-16,0.752
emp_02768,store_050,Zoe Davis,picker,evening,2023-06-27,0.804
emp_02769,store_042,Fatima Robinson,picker,midday,2022-07-08,1.16
emp_02770,store_002,Ravi Lee,dispenser,evening,2022-07-31,1.203
emp_02771,store_026,Carlos Smith,picker,midday,2025-04-12,0.961
emp_02772,store_027,Carlos Johnson,stager,morning,2024-02-12,0.83
emp_02773,store_006,Sarah Jones,stager,morning,2021-11-26,0.776
emp_02774,store_037,Andre Thomas,stager,midday,2021-02-16,1.011
emp_02775,store_026,Elena Davis,dispenser,morning,2023-07-19,0.943
emp_02776,store_015,Carlos Harris,picker,midday,2025-01-04,0.889
emp_02777,store_011,Sam Miller,picker,morning,2023-08-09,1.14
emp_02778,store_001,Daniel Shah,picker,morning,2021-06-10,0.918
emp_02779,store_039,Priya Diaz,picker,evening,2024-10-03,0.918
emp_02780,store_021,Sofia Miller,picker,evening,2022-12-08,1.077
emp_02781,store_025,Jalen Gupta,picker,midday,2024-04-28,1.012
emp_02782,store_004,Daniel Wilson,stager,evening,2022-10-24,1.062
emp_02783,store_004,Ben Kim,picker,midday,2022-08-07,0.849
emp_02784,store_004,Ethan Shah,picker,midday,2021-07-28,1.117
emp_02785,store_026,Sam Smith,picker,midday,2024-09-28,1.069
emp_02786,store_033,Deja Brooks,picker,morning,2021-11-27,1.056
emp_02787,store_041,Deja Brown,picker,evening,2022-02-01,0.704
emp_02788,store_017,Olivia Chen,picker,evening,2024-01-24,1.016
emp_02789,store_022,Ravi Diaz,stager,midday,2025-08-20,0.741
emp_02790,store_015,Grace Young,dispenser,morning,2023-11-22,1.014
emp_02791,store_012,Layla Diaz,picker,evening,2025-03-17,1.164
emp_02792,store_029,Aisha Lopez,dispenser,evening,2024-04-20,0.996
emp_02793,store_035,Bianca Lee,stager,midday,2024-12-04,0.782
emp_02794,store_004,Sofia Diaz,picker,midday,2023-11-28,1.105
emp_02795,store_050,Aarav Jones,dispenser,evening,2021-10-22,1.018
emp_02796,store_006,Daniel Chen,stager,morning,2024-07-12,0.978
emp_02797,store_023,Maya Anderson,picker,midday,2024-01-10,1.269
emp_02798,store_029,Hannah Jones,dispenser,evening,2021-11-04,1.419
emp_02799,store_047,Andre Nguyen,picker,morning,2022-11-02,0.781
emp_02800,store_037,Sam Thomas,picker,evening,2021-03-22,0.694
emp_02801,store_036,Priya Patel,stager,evening,2024-01-15,1.018
emp_02802,store_019,Aisha Chen,dispenser,morning,2021-03-19,0.875
emp_02803,store_022,Fatima Shah,dispenser,evening,2023-06-07,1.234
emp_02804,store_047,Hannah Martinez,stager,midday,2024-08-20,0.926
emp_02805,store_009,Taylor Miller,picker,evening,2021-05-16,0.756
emp_02806,store_042,Liam Lee,picker,evening,2024-01-23,0.809
emp_02807,store_033,Ravi Brooks,picker,midday,2022-01-02,1.131
emp_02808,store_016,Noah Lee,dispenser,midday,2023-09-06,0.672
emp_02809,store_013,Ravi Garcia,picker,midday,2025-05-17,1.101
emp_02810,store_005,Andre Smith,dispenser,evening,2024-09-21,0.982
emp_02811,store_030,Chloe Wilson,picker,evening,2024-03-22,0.846
emp_02812,store_028,Chloe Williams,picker,morning,2022-10-18,0.968
emp_02813,store_034,Kai Shah,stager,evening,2021-01-02,0.734
emp_02814,store_026,Grace Johnson,stager,morning,2024-11-25,1.01
emp_02815,store_018,Mia Jones,dispenser,evening,2024-06-22,0.834
emp_02816,store_022,Alex Anderson,stager,evening,2021-09-13,0.724
emp_02817,store_011,Layla Wilson,picker,midday,2022-07-04,0.732
emp_02818,store_017,Zoe Jones,picker,midday,2024-04-30,0.928
emp_02819,store_026,Jalen Chen,picker,evening,2022-05-21,0.823
emp_02820,store_041,Isaiah Walker,dispenser,midday,2025-08-28,1.235
emp_02821,store_015,Ben Harris,dispenser,midday,2021-12-03,1.139
emp_02822,store_017,Kai Chen,picker,evening,2025-04-09,1.382
emp_02823,store_022,Layla Jones,stager,morning,2024-03-24,1.091
emp_02824,store_011,Fatima Wilson,picker,evening,2022-04-01,0.959
emp_02825,store_022,Fatima Wilson,picker,evening,2021-08-06,1.03
emp_02826,store_036,Maya Johnson,stager,morning,2024-08-15,0.849
emp_02827,store_032,Kai Anderson,picker,evening,2022-10-19,1.376
emp_02828,store_049,Jalen Williams,picker,midday,2022-04-05,0.894
emp_02829,store_001,Taylor Williams,picker,evening,2021-06-02,0.944
emp_02830,store_008,Sarah Chen,dispenser,morning,2022-02-12,0.942
emp_02831,store_034,Alex Brooks,dispenser,midday,2022-03-07,0.941
emp_02832,store_026,Kai Gupta,picker,midday,2021-08-09,1.102
emp_02833,store_021,Deja Johnson,dispenser,evening,2022-03-16,1.033
emp_02834,store_027,Zoe Brown,picker,morning,2025-06-24,1.107
emp_02835,store_028,Isaiah Wilson,picker,morning,2024-11-28,0.988
emp_02836,store_042,Jalen Thomas,dispenser,morning,2021-03-14,1.026
emp_02837,store_050,Bianca Singh,picker,evening,2023-12-09,0.787
emp_02838,store_031,Carlos Thomas,stager,midday,2021-01-14,1.06
emp_02839,store_018,Liam Jones,picker,morning,2021-10-08,1.018
emp_02840,store_022,Priya Kim,stager,morning,2022-10-27,1.191
emp_02841,store_050,Ravi Garcia,stager,midday,2021-12-10,0.769
emp_02842,store_009,Layla Martinez,picker,midday,2025-02-26,1.136
emp_02843,store_043,Priya Johnson,picker,midday,2025-06-02,0.825
emp_02844,store_046,Jalen Chen,dispenser,evening,2021-09-21,0.808
emp_02845,store_020,Priya Harris,dispenser,morning,2021-10-06,1.355
emp_02846,store_001,Alex Carter,dispenser,midday,2023-02-02,0.777
emp_02847,store_041,Grace Carter,picker,evening,2025-08-19,0.93
emp_02848,store_008,Kai Brooks,dispenser,morning,2021-01-12,0.907
emp_02849,store_021,Priya Miller,picker,evening,2022-01-09,1.106
emp_02850,store_044,Jordan Gupta,picker,evening,2023-12-11,1.023
emp_02851,store_040,Sofia Carter,picker,midday,2024-11-14,0.58
emp_02852,store_015,Ravi Smith,picker,midday,2024-08-10,0.73
emp_02853,store_027,Taylor Smith,picker,evening,2021-12-10,1.153
emp_02854,store_024,Andre Martinez,picker,morning,2025-07-08,1.006
emp_02855,store_012,Carlos Davis,stager,morning,2021-09-16,1.027
emp_02856,store_013,Aarav Robinson,stager,midday,2024-07-02,0.929
emp_02857,store_006,Zoe Diaz,picker,midday,2022-06-22,0.976
emp_02858,store_032,Sam Johnson,picker,morning,2023-12-27,0.668
emp_02859,store_011,Sam Chen,stager,morning,2022-12-18,0.794
emp_02860,store_031,Hannah Smith,picker,midday,2024-02-26,1.142
emp_02861,store_041,Alex Harris,picker,morning,2024-06-20,1.061
emp_02862,store_006,Sam Jones,picker,evening,2024-02-09,1.07
emp_02863,store_016,Deja Singh,stager,midday,2021-09-05,0.842
emp_02864,store_042,Andre Lee,picker,evening,2022-03-17,1.126
emp_02865,store_013,Deja Williams,picker,morning,2022-10-30,0.977
emp_02866,store_012,Ethan Smith,picker,midday,2021-12-17,0.89
emp_02867,store_007,Andre Robinson,stager,midday,2022-04-29,1.072
emp_02868,store_036,Grace Young,stager,morning,2022-10-28,0.777
emp_02869,store_042,Ethan Harris,picker,evening,2022-09-23,1.275
emp_02870,store_018,Sofia Smith,picker,evening,2023-08-07,0.937
emp_02871,store_048,Noah Gupta,stager,morning,2021-02-10,0.905
emp_02872,store_037,Hannah Nguyen,picker,midday,2024-06-05,1.004
emp_02873,store_046,Ravi Anderson,stager,morning,2024-03-15,1.074
emp_02874,store_012,Daniel Baker,picker,midday,2022-05-20,1.158
emp_02875,store_043,Sofia Smith,dispenser,morning,2022-03-15,0.808
emp_02876,store_032,Kai Carter,stager,evening,2024-02-18,1.038
emp_02877,store_034,Ben Carter,picker,midday,2023-03-25,1.173
emp_02878,store_047,Amara Miller,dispenser,morning,2021-12-21,1.236
emp_02879,store_003,Sam Martinez,dispenser,evening,2023-11-03,0.98
emp_02880,store_037,Ethan Singh,picker,evening,2025-01-18,1.202
emp_02881,store_046,Grace Robinson,dispenser,evening,2023-03-19,0.925
emp_02882,store_004,Alex Davis,dispenser,morning,2022-07-24,0.869
emp_02883,store_020,Kai Brown,picker,midday,2021-05-17,0.95
emp_02884,store_023,Daniel Davis,dispenser,evening,2024-03-14,1.043
emp_02885,store_006,Liam Shah,picker,morning,2021-07-09,1.124
emp_02886,store_020,Isaiah Robinson,picker,evening,2023-11-14,1.169
emp_02887,store_013,Olivia Lopez,picker,morning,2022-03-07,1.157
emp_02888,store_044,Anika Patel,stager,morning,2021-10-25,0.684
emp_02889,store_026,Ethan Chen,picker,morning,2024-11-07,1.054
emp_02890,store_045,Olivia Lee,dispenser,evening,2021-10-13,1.075
emp_02891,store_004,Bianca Brown,picker,midday,2023-04-05,1.032
emp_02892,store_007,Deja Baker,picker,morning,2024-06-18,0.763
emp_02893,store_047,Zoe Thomas,picker,midday,2022-05-25,1.096
emp_02894,store_013,Ethan Baker,dispenser,midday,2024-03-17,1.111
emp_02895,store_013,Deja Lee,picker,evening,2024-09-24,0.897
emp_02896,store_020,Ben Carter,dispenser,midday,2021-12-27,1.169
emp_02897,store_007,Noah Robinson,picker,evening,2021-10-15,1.202
emp_02898,store_022,Kai Carter,dispenser,morning,2024-05-06,1.029
emp_02899,store_019,Elena Singh,picker,midday,2022-12-18,1.296
emp_02900,store_047,Andre Walker,picker,evening,2025-02-16,1.032
emp_02901,store_042,Liam Carter,picker,evening,2024-04-09,1.23
emp_02902,store_032,Ben Diaz,dispenser,midday,2021-08-31,0.893
emp_02903,store_010,Kai Miller,picker,midday,2023-03-05,0.866
emp_02904,store_020,Carlos Davis,stager,morning,2022-06-16,1.069
emp_02905,store_005,Sarah Baker,dispenser,midday,2021-09-10,1.007
emp_02906,store_024,Sarah Diaz,stager,evening,2023-10-11,0.964
emp_02907,store_018,Anika Kim,picker,midday,2024-04-24,0.954
emp_02908,store_002,Carlos Carter,picker,midday,2023-12-24,0.967
emp_02909,store_042,Daniel Williams,dispenser,evening,2024-07-17,1.11
emp_02910,store_042,Jalen Baker,picker,morning,2021-05-01,1.087
emp_02911,store_008,Sofia Nguyen,picker,evening,2023-07-14,0.773
emp_02912,store_024,Jordan Patel,picker,morning,2023-01-30,1.263
emp_02913,store_029,Jalen Kim,stager,morning,2022-05-20,1.026
emp_02914,store_017,Ben Carter,picker,midday,2023-08-04,0.854
emp_02915,store_028,Bianca Walker,picker,evening,2021-09-09,1.054
emp_02916,store_003,Olivia Miller,picker,morning,2021-07-25,1.015
emp_02917,store_029,Daniel Kim,picker,evening,2021-03-29,1.006
emp_02918,store_035,Ben Walker,picker,evening,2024-10-04,0.931
emp_02919,store_024,Ben Harris,picker,evening,2021-05-05,1.024
emp_02920,store_030,Taylor Baker,picker,midday,2023-07-17,1.032
emp_02921,store_007,Anika Baker,picker,midday,2023-01-10,0.888
emp_02922,store_034,Sofia Gupta,dispenser,morning,2025-06-29,1.027
emp_02923,store_026,Priya Chen,picker,midday,2023-12-25,0.99
emp_02924,store_034,Ravi Kim,stager,evening,2023-05-30,0.966
emp_02925,store_039,Aarav Harris,picker,morning,2024-10-06,1.08
emp_02926,store_050,Noah Chen,picker,midday,2022-06-05,1.015
